Country,Year,Emission.Source,Application,IEF,Direct.EM,FracGASF,FracGASM,FracLEACH-(H),T.Frac.GAS,T.Frac.Leach,IEF.GAS,IEF.Leach,EM.GAS,EM.Leach,N2O.EM,Other carbon-containing fertlizers,Urea,kt.CO2eq,kg.CO2eq.kg.N,Total.Area.kha,EM.Ha
CHE,1990,Organic N emissions,120853363.4938,0.00999999999727,1.89912428295605,0.067350229,0.170440737,0.20608225,20598336.3428122,24905733.0688702,0.02482090908818,0.01100000000273,0.803423395865664,0.430513386011601,3.13306106483332,0,0,933.652197320328,7.72549617428087,432.002310232,2.1612203805552
CHE,1991,Inorganic N emissions,66879502.76,0.00999999999727,1.05096361451337,0.061597186,0.171171828,0.20608225,4119589.17109523,13782678.407662,0.02482290909,0.01100000000273,0.160694580329243,0.238243441105857,1.44990163594847,0,19.587735052443,451.658422565087,6.75331609724855,431.193106393,1.04746206715428
CHE,1991,Organic N emissions,119131993.614,0.00999999999727,1.87207418485229,0.061597186,0.171171828,0.20608225,20392041.1201927,24550989.2909588,0.02482290909,0.01100000000273,0.79544108739242,0.424381386420468,3.09189665866518,0,0,921.385204282223,7.73415416237897,431.193106393,2.13682730688753
CHE,1992,Inorganic N emissions,66685812.79,0.00999999999727,1.04791991498563,0.061828509,0.172899313,0.20608225,4123084.37625883,13742762.342842,0.02482490909182,0.01100000000273,0.160843877571974,0.237553463413796,1.4463172559714,0,19.0706029571332,450.07314523661,6.74915887512587,430.383902553,1.04574809273027
CHE,1992,Organic N emissions,116884282.9018,0.00999999999727,1.83675301652735,0.061828509,0.172899313,0.20608225,20209212.2142189,24087776.0100395,0.02482490909182,0.01100000000273,0.788372916626871,0.416374413991162,3.04150034714538,0,0,906.367103449324,7.75439674991039,430.383902553,2.10595028780778
CHE,1993,Inorganic N emissions,61981404.51,0.00999999999727,0.97399349917722,0.063955378,0.174982082,0.20608225,3964044.15440795,12773267.2995809,0.02482690909364,0.01100000000273,0.154652086073039,0.220795049090411,1.34944063434067,0,18.5537855718233,420.687094605343,6.78731141914459,429.443198783,0.979610565023568
CHE,1993,Organic N emissions,114685160.236,0.00999999999727,1.80219537464563,0.063955378,0.174982082,0.20608225,20067848.1125989,23634575.8630454,0.02482690909364,0.01100000000273,0.782921292680164,0.408540525734034,2.99365719305983,0,0,892.109843531829,7.77877313591434,429.443198783,2.07736400543769
CHE,1994,Inorganic N emissions,58348097.98,0.00999999999727,0.91689868229279,0.065885625,0.175233389,0.20608225,3844300.90297354,12024507.3149389,0.02482890908909,0.01100000000273,0.149992539134486,0.2078521979241,1.27474341935138,0,18.0406761985133,397.914215165223,6.81966043351776,427.970966076,0.929769182273362
CHE,1994,Organic N emissions,113818816.154,0.00999999999727,1.78858139621793,0.065885625,0.175233389,0.20608225,19944856.8866334,23456037.7253527,0.02482890908909,0.01100000000273,0.778185631823491,0.405454366496008,2.97222139453743,0,0,885.721975572154,7.78185897113661,427.970966076,2.06958426103808
CHE,1995,Inorganic N emissions,58359343.2,0.00999999999727,0.91707539289275,0.066048638,0.176620377,0.20608225,3854555.13293456,12026824.7551782,0.02483090909091,0.01100000000273,0.150404741287112,0.207892256533961,1.27537239071382,0,17.5267201625367,397.587692595256,6.81275132300077,426.061756796,0.933169162107226
CHE,1995,Organic N emissions,112724589.948,0.00999999999727,1.77138641298547,0.066048638,0.176620377,0.20608225,19909459.5737862,23230537.1268112,0.02483090909091,0.01100000000273,0.776867112569165,0.401556427577396,2.94980995313203,0,0,879.043366033345,7.79815093085589,426.061756796,2.06318298230703
CHE,1996,Inorganic N emissions,56290688.14,0.00999999999727,0.88456795624447,0.065942855,0.182423347,0.204236278,3711968.68586624,11496600.6317723,0.02483290909273,0.01100000000273,0.144852684320421,0.198726953827099,1.22814759439199,0,17.0097675358935,382.997750664707,6.80392731586718,424.153216185,0.902970285383047
CHE,1996,Organic N emissions,108266325.285,0.00999999999727,1.70132796830028,0.065942855,0.182423347,0.204236278,19750305.4258804,22111911.3089457,0.02483290909273,0.01100000000273,0.77071899016285,0.38222018129235,2.85426713975548,0,0,850.571607647133,7.8562896210626,424.153216185,2.00534046469695
CHE,1997,Inorganic N emissions,48639387.436,0.00999999999727,0.76433323092869,0.063494547,0.189559841,0.202390306,3088335.87160631,9844140.50682459,0.02483490908818,0.01100000000273,0.120526278093741,0.170163000231628,1.05502250925406,0,12.3662963081046,326.763004065814,6.71807399909736,422.084444135,0.774165000881439
CHE,1997,Organic N emissions,102719810.678,0.00999999999727,1.6141684530712,0.063494547,0.189559841,0.202390306,19471550.9796718,20789493.9153825,0.02483490908818,0.01100000000273,0.759902311749446,0.359361252055084,2.73343201687573,0,0,814.562741028968,7.92994784211987,422.084444135,1.92985728886146
CHE,1998,Inorganic N emissions,48915662.895,0.00999999999727,0.76867470242608,0.059216368,0.197676876,0.200544334,2896607.89495427,9809759.03744629,0.02483690909,0.01100000000273,0.113052950931416,0.169568691975084,1.05129634533258,0,10.4837430128568,323.770053921966,6.61894441902903,420.017932897,0.770848167574223
CHE,1998,Organic N emissions,99716901.838,0.00999999999727,1.56697988559836,0.059216368,0.197676876,0.200544334,19711725.6397345,19997659.6676451,0.02483690909,0.01100000000273,0.769337387847455,0.345673831483655,2.68199110492947,0,0,799.233349268982,8.01502387797222,420.017932897,1.90285529895452
CHE,1999,Inorganic N emissions,51149716.776,0.00999999999727,0.80378126340364,0.059353529,0.205446337,0.198698362,3035916.1980061,10163364.9401551,0.02483890909182,0.01100000000273,0.118499615854176,0.175681022580568,1.09796190183838,0,10.9506292421689,338.143275990007,6.61085334002607,417.951302801,0.809049460365023
CHE,1999,Organic N emissions,96015709.73,0.00999999999727,1.50881829534564,0.059353529,0.205446337,0.198698362,19726075.8584838,19078164.2496185,0.02483890909182,0.01100000000273,0.769959464979922,0.329779696396679,2.60855745672224,0,0,777.350122103228,8.0960722395238,417.951302801,1.85990596725894
CHE,2000,Inorganic N emissions,50673265.965,0.00999999999727,0.79629417923283,0.059695514,0.212909354,0.19685239,3024966.65783938,9975153.51431591,0.02484090909364,0.01100000000273,0.118081734192212,0.172427653647397,1.08680356707244,0,12.4913521987656,336.358815186352,6.63779625766918,415.884672591,0.808779061490306
CHE,2000,Organic N emissions,92449187.359,0.00999999999727,1.45277294381665,0.059695514,0.212909354,0.19685239,19683296.7584297,18198843.4851769,0.02484090909364,0.01100000000273,0.768351548547456,0.314580008893274,2.53570450125738,0,0,755.639941374699,8.17357040079095,415.884672591,1.81694587748808
CHE,2001,Inorganic N emissions,54602871.224,0.00999999999727,0.85804511900027,0.055223633,0.221244698,0.195006418,3015368.92122044,10647910.3299075,0.02501129870273,0.01100000000273,0.118514460094758,0.184056735748367,1.16061631484339,0,12.7929648434185,358.65662666675,6.56845727389345,413.81804249,0.866701278921199
CHE,2001,Organic N emissions,90354749.198,0.00999999999727,1.41986034415276,0.055223633,0.221244698,0.195006418,19990509.1991773,17619755.9903904,0.02501129870273,0.01100000000273,0.785696366400462,0.304570067909479,2.5101267784627,0,0,748.017779981885,8.27867695523903,413.81804249,1.80760069203595
CHE,2002,Inorganic N emissions,53300637.506,0.00999999999727,0.83758144629443,0.055366862,0.229562575,0.193160446,2951089.04130673,10295574.9127433,0.02518168831182,0.01100000000273,0.116778206943536,0.177966366393016,1.13232601963098,0,13.1284923140699,350.561646164103,6.57706291270231,411.751412293,0.851391484516985
CHE,2002,Organic N emissions,86582368.485,0.00999999999727,1.36058007582179,0.055366862,0.229562575,0.193160446,19876071.4590154,16724288.9122989,0.02518168831182,0.01100000000273,0.786520485684039,0.289091279841486,2.43619184134732,0,0,725.9851687215,8.38490770609115,411.751412293,1.76316376106293
CHE,2003,Inorganic N emissions,50852159.813,0.00999999999727,0.79910536827206,0.052160984,0.22914079,0.191314474,2652498.69437134,9728754.20638803,0.02535207792091,0.01100000000273,0.105672841347565,0.168168465609301,1.07294667522893,0,11.0561085941641,330.794217812384,6.50501805683028,409.684782194,0.807435941459357
CHE,2003,Organic N emissions,85284055.482,0.00999999999727,1.34017801435163,0.052160984,0.22914079,0.191314474,19542055.8475493,16316074.2151256,0.02535207792091,0.01100000000273,0.778535564057185,0.282034997217168,2.40074857562598,0,0,715.423075536543,8.38870843433964,409.684782194,1.7462769100312
CHE,2004,Inorganic N emissions,51266553.823,0.00999999999727,0.80561727414171,0.053608227,0.229002681,0.189468502,2748309.0548511,9713397.15554618,0.02552246753,0.01100000000273,0.110225702109038,0.167903008016112,1.08374598426686,0,12.8900074814141,335.846310792938,6.55098277041328,407.618151995,0.82392383447403
CHE,2004,Organic N emissions,84296918.263,0.00999999999727,1.3246658580573,0.053608227,0.229002681,0.189468502,19304220.2822649,15971610.8265071,0.02552246753,0.01100000000273,0.774229241258114,0.27608070149814,2.37497580081355,0,0,707.742788642439,8.39583229406246,407.618151995,1.73628869366721
CHE,2005,Inorganic N emissions,50083560.493,0.00999999999727,0.78702737896107,0.052117536,0.229193256,0.18762253,2610231.76700211,9396804.33110471,0.02569285714545,0.01100000000273,0.105386775852444,0.162430474906551,1.05484462972006,0,10.8122650821752,325.155964738755,6.49226935022322,405.951174665,0.800973085019597
CHE,2005,Organic N emissions,85660571.593,0.00999999999727,1.34609469609432,0.052117536,0.229193256,0.18762253,19632825.3142208,16071853.1635248,0.02569285714545,0.01100000000273,0.792665305394048,0.277813461895591,2.41657346338396,0,0,720.13889208842,8.40688870849501,405.951174665,1.77395444829713
CHE,2006,Inorganic N emissions,49204068.93,0.00999999999727,0.77320679726055,0.049921673,0.229253282,0.185776558,2456349.43939292,9140962.56541014,0.02586324675455,0.01100000000273,0.0998315554758023,0.158008067241304,1.03104641997766,0,9.7833352095553,317.035168362897,6.4432713646899,404.117673486,0.784512010148153
CHE,2006,Organic N emissions,86414056.116,0.00999999999727,1.35793516716679,0.049921673,0.229253282,0.185776558,19810705.9755252,16053705.9080493,0.02586324675455,0.01100000000273,0.805151563899329,0.277499773622295,2.44058650468841,0,0,727.294778397147,8.41639440487373,404.117673486,1.79971039653712
CHE,2007,Inorganic N emissions,51586055.482,0.00994967942168,0.80655883734589,0.053630356,0.228227014,0.183794411,2766578.52013541,9481228.68312751,0.02603363636364,0.01100000000273,0.113180727258756,0.163889810134736,1.08362937473938,0,13.5946519787154,336.516205651051,6.52339479161131,402.348172917,0.836380598453645
CHE,2007,Organic N emissions,87020280.993,0.00999999999727,1.36746155808848,0.053630356,0.228227014,0.183794411,19860378.8884733,15993841.2901629,0.02603363636364,0.01100000000273,0.812488100327558,0.27646497094143,2.45641462935747,0,0,732.011559548526,8.41196501775729,402.348172917,1.8193485364715
CHE,2008,Inorganic N emissions,48584834.635,0.00993040870494,0.75816284466579,0.052158413,0.224031963,0.181904383,2534107.87042903,8837794.3674367,0.02616575757727,0.01100000000273,0.104196482047897,0.15276758838932,1.01512691510301,0,10.8143112141751,313.322131914871,6.44896981267396,400.577050564,0.782176940675267
CHE,2008,Organic N emissions,88846752.156,0.00999999999727,1.39616324778494,0.052158413,0.224031963,0.181904383,19904512.2916832,16161613.6324911,0.02616575757727,0.01100000000273,0.818426153785386,0.27936503571668,2.49395443728701,0,0,743.198422311528,8.36494755606368,400.577050564,1.85531952283619
CHE,2009,Inorganic N emissions,45757363.588,0.00996858546526,0.71678544078719,0.050997457,0.222451185,0.18016106,2333509.1820124,8243695.12681948,0.02629787879091,0.01100000000273,0.0964328225552018,0.142498158656102,0.955716421998494,0,8.69486052560478,293.498354281156,6.4142321861858,398.896707051,0.735775325023256
CHE,2009,Organic N emissions,88223067.79,0.00999999999727,1.38636249346476,0.050997457,0.222451185,0.18016106,19625325.9742208,15894361.4094983,0.02629787879091,0.01100000000273,0.811021268674818,0.274745390146657,2.47212915228624,0,0,736.694487381298,8.35036125851885,398.896707051,1.84683020531205
CHE,2010,Inorganic N emissions,53086627.376,0.00996398342442,0.83121386107993,0.052395012,0.22030906,0.178292596,2781474.47840505,9464952.60775171,0.02642999999818,0.01100000000273,0.115522582150145,0.163608466546027,1.1103449097761,0,11.6240991821383,342.506882295417,6.45184859587183,397.214595157,0.8622716447769
CHE,2010,Organic N emissions,89244812.207,0.00999999999727,1.4024184771561,0.052395012,0.22030906,0.178292596,19661440.6872007,15911689.2479185,0.02642999999818,0.01100000000273,0.816595807228034,0.275044914210853,2.49405919859499,0,0,743.229641181306,8.32798705943167,397.214595157,1.87110355521439
CHE,2011,Inorganic N emissions,46730212.093,0.00994851602627,0.73055127187116,0.053227074,0.220882163,0.178265408,2487312.45710981,8330380.32468518,0.02642999999818,0.01100000000273,0.103305192943677,0.143996574219581,0.977853039034418,0,10.6679047195151,302.068110351772,6.46408601250539,395.532483108,0.763699881178386
CHE,2011,Organic N emissions,89164322.74,0.00999999999727,1.40115364267501,0.053227074,0.220882163,0.178265408,19694808.4692413,15894914.3722898,0.02642999999818,0.01100000000273,0.817981666552604,0.274754948503484,2.4938902577311,0,0,743.179296803867,8.33494018645722,395.532483108,1.87893366169105
CHE,2012,Inorganic N emissions,45148007.482,0.00994513063395,0.70557587928306,0.053589203,0.221261901,0.178261475,2419445.73799842,8048150.40705236,0.02642999999818,0.01100000000273,0.100486494194263,0.139118028499289,0.945180401976612,0,8.80243754826656,290.466197337297,6.43364377604266,393.85037117,0.737503931948616
CHE,2012,Organic N emissions,89704900.519,0.00999999999727,1.40964843634269,0.053589203,0.221261901,0.178261475,19848276.8178498,15990927.8812452,0.02642999999818,0.01100000000273,0.824355645550874,0.276414610587268,2.51041869248083,0,0,748.104770359288,8.33961986503553,393.85037117,1.89946442893253
CHE,2013,Inorganic N emissions,43716521.388,0.00994242471105,0.68301863540336,0.055720049,0.221788609,0.178256177,2435886.71384891,7792739.97436361,0.02642999999818,0.01100000000273,0.101169334895504,0.134703076733145,0.918891047032009,0,9.48241716356898,283.311949179108,6.48066086193389,392.174078589,0.722413756152455
CHE,2013,Organic N emissions,89424795.017,0.00999999999727,1.40524677845532,0.055720049,0.221788609,0.178256177,19833400.8969306,15940522.0887391,0.02642999999818,0.01100000000273,0.823737806052508,0.275543310459446,2.50452789496727,0,0,746.349312700248,8.34611152933998,392.174078589,1.90310720021459
CHE,2014,Inorganic N emissions,49335960.283,0.00995445957605,0.77174872072991,0.057531314,0.222727243,0.178281361,2838362.6225328,8795682.14549519,0.02642999999818,0.01100000000273,0.117885309313162,0.152039648552722,1.04167367859579,0,13.001065461409,323.419821682956,6.55545812481932,390.416563888,0.828396773082958
CHE,2014,Organic N emissions,89781083.25,0.00999999999727,1.4108455935438,0.057531314,0.222727243,0.178281361,19996693.145826,16006293.7138643,0.02642999999818,0.01100000000273,0.83051979969795,0.27668021997975,2.5180456132215,0,0,750.377592740007,8.35785853296671,390.416563888,1.92199220562596
CHE,2015,Inorganic N emissions,43743934.235,0.00994325077939,0.68350371284777,0.061215167,0.223597841,0.178260271,2677792.23943254,7797805.57133728,0.02642999999818,0.01100000000273,0.111216362530945,0.13479063919514,0.929510714573855,0,11.8237785667959,288.817971509805,6.60246904080974,388.66471575,0.743103142132358
CHE,2015,Organic N emissions,89479847.887,0.00999999999727,1.40611189498365,0.061215167,0.223597841,0.178260271,20007500.8005416,15950701.9333754,0.02642999999818,0.01100000000273,0.830968672477273,0.275719276345346,2.51279984380627,0,0,748.814353454268,8.36852510522718,388.66471575,1.92663322166843
CHE,2016,Inorganic N emissions,46402736.011,0.00993310266917,0.72430779288665,0.060175934,0.223833543,0.178229812,2792327.97961736,8270350.91552616,0.02642999999818,0.01100000000273,0.115973359065465,0.142958923003861,0.983240074955975,0,14.5221088606732,307.527651197554,6.62736031609543,386.84620101,0.794961021704862
CHE,2016,Organic N emissions,89513404.306,0.00999999999727,1.40663921013923,0.060175934,0.223833543,0.178229812,20036102.4318034,15953957.2209384,0.02642999999818,0.01100000000273,0.832156579942441,0.275775546316091,2.51457133639776,0,0,749.342258246533,8.37128544105998,386.84620101,1.93705471655171
CHE,2017,Inorganic N emissions,49363187.189,0.00984550562998,0.7637229873162,0.061092456,0.224427812,0.177995261,3015718.34136375,8786413.38749791,0.02642999999818,0.01100000000273,0.12525139904633,0.151879431450158,1.04085381781269,0,15.1414819299784,325.315919638159,6.5902535505376,385.281513685,0.844359015636894
CHE,2017,Organic N emissions,88934018.403,0.00999999999727,1.39753457452314,0.061092456,0.224427812,0.177995261,19959267.162553,15829833.8174208,0.02642999999818,0.01100000000273,0.828965391681351,0.273629984626184,2.50012995083068,0,0,745.038725347541,8.37743237881635,385.281513685,1.93375155278453
CHE,2018,Inorganic N emissions,45756392.094,0.00977768424556,0.70304387074589,0.061955148,0.224416477,0.177841712,2834844.0441298,8137395.10494023,0.02642999999818,0.01100000000273,0.117739172699015,0.140660686848876,0.961443730293781,0,13.6255857020473,300.135817329594,6.55942926428744,383.791937333,0.782027416769777
