Country,Year,Category,CO2,CH4,N2O,CO2eq.kt
GBR,2002,Prescribed Burning of Savannas,0,0,0,0
GBR,2002,Field Burning of Agricultural Residues,0,0,0,0
GBR,2002,Liming,540.709542313458,0,0,540.709542313458
GBR,2002,Urea Application,225.516615142926,0,0,225.516615142926
GBR,2002,Other Carbon-containing Fertilizers,0,0,0,0
GBR,2002,Other Sources,3.06376344338543,10.2448167178148,0.50039844715473,408.302918640865
GBR,2003,Total Agriculture,970.506671757548,1071.8206195569,57.0162029548175,44756.8506412157
GBR,2003,Enteric Fermentation,0,905.315747212236,0,22632.8936803059
GBR,2003,Manure Management,0,156.422430523121,10.5641196080668,7058.66840628194
GBR,2003,Rice cultivation,0,0,0,0
GBR,2003,Agricultural soils,0,0,45.9678460877864,13698.4181341604
GBR,2003,Prescribed Burning of Savannas,0,0,0,0
GBR,2003,Field Burning of Agricultural Residues,0,0,0,0
GBR,2003,Liming,781.966575445492,0,0,781.966575445492
GBR,2003,Urea Application,185.551002995809,0,0,185.551002995809
GBR,2003,Other Carbon-containing Fertilizers,0,0,0,0
GBR,2003,Other Sources,2.98909331624735,10.0824418215438,0.48423725896424,399.352842026186
GBR,2004,Total Agriculture,1330.47500184768,1080.55393306008,56.1285399767908,45070.6282414333
GBR,2004,Enteric Fermentation,0,912.060830856351,0,22801.5207714088
GBR,2004,Manure Management,0,158.524392852981,10.7581159275652,7169.02836773895
GBR,2004,Rice cultivation,0,0,0,0
GBR,2004,Agricultural soils,0,0,44.8916241544309,13377.7039980204
GBR,2004,Prescribed Burning of Savannas,0,0,0,0
GBR,2004,Field Burning of Agricultural Residues,0,0,0,0
GBR,2004,Liming,1103.40927378679,0,0,1103.40927378679
GBR,2004,Urea Application,223.852507060879,0,0,223.852507060879
GBR,2004,Other Carbon-containing Fertilizers,0,0,0,0
GBR,2004,Other Sources,3.21322100001138,9.96870935074573,0.47879989479463,395.113323417454
GBR,2005,Total Agriculture,1570.32252816206,1081.37744812863,54.9873628555397,44990.9928623287
GBR,2005,Enteric Fermentation,0,914.412292782128,0,22860.3073195532
GBR,2005,Manure Management,0,156.926117915295,10.6927307006197,7109.58669666705
GBR,2005,Rice cultivation,0,0,0,0
GBR,2005,Agricultural soils,0,0,43.8204874300164,13058.5052541449
GBR,2005,Prescribed Burning of Savannas,0,0,0,0
GBR,2005,Field Burning of Agricultural Residues,0,0,0,0
GBR,2005,Liming,1380.45100498268,0,0,1380.45100498268
GBR,2005,Urea Application,186.737666741112,0,0,186.737666741112
GBR,2005,Other Carbon-containing Fertilizers,0,0,0,0
GBR,2005,Other Sources,3.13385643826553,10.03903743121,0.47414472490355,395.404920239774
GBR,2006,Total Agriculture,1584.55194160985,1059.39091224736,53.4339727477517,43992.6486266239
GBR,2006,Enteric Fermentation,0,894.391328523891,0,22359.7832130973
GBR,2006,Manure Management,0,155.465881843978,10.5073180369201,7017.82782110162
GBR,2006,Rice cultivation,0,0,0,0
GBR,2006,Agricultural soils,0,0,42.4797764980333,12658.9733964139
GBR,2006,Prescribed Burning of Savannas,0,0,0,0
GBR,2006,Field Burning of Agricultural Residues,0,0,0,0
GBR,2006,Liming,1392.34365357231,0,0,1392.34365357231
GBR,2006,Urea Application,189.166494350335,0,0,189.166494350335
GBR,2006,Other Carbon-containing Fertilizers,0,0,0,0
GBR,2006,Other Sources,3.0417936871984,9.53370187949482,0.44687821279833,374.554048088471
GBR,2007,Total Agriculture,1641.57338944508,1052.54938792146,52.3569919687385,43557.6916941657
GBR,2007,Enteric Fermentation,0,887.332098103399,0,22183.302452585
GBR,2007,Manure Management,0,155.492425632347,10.3054485101989,6958.33429684794
GBR,2007,Rice cultivation,0,0,0,0
GBR,2007,Agricultural soils,0,0,41.6067632374272,12398.8154447533
GBR,2007,Prescribed Burning of Savannas,0,0,0,0
GBR,2007,Field Burning of Agricultural Residues,0,0,0,0
GBR,2007,Liming,1386.36798991862,0,0,1386.36798991862
GBR,2007,Urea Application,252.192504049998,0,0,252.192504049998
GBR,2007,Other Carbon-containing Fertilizers,0,0,0,0
GBR,2007,Other Sources,3.01289547646186,9.72486418571492,0.4447802211125,378.67900601086
GBR,2008,Total Agriculture,1552.78812320736,1018.51644708708,52.0130549026408,42515.5896613714
GBR,2008,Enteric Fermentation,0,857.464685013203,0,21436.6171253301
GBR,2008,Manure Management,0,151.597689225723,9.96949475693288,6760.85166820907
GBR,2008,Rice cultivation,0,0,0,0
GBR,2008,Agricultural soils,0,0,41.6193916032752,12402.578697776
GBR,2008,Prescribed Burning of Savannas,0,0,0,0
GBR,2008,Field Burning of Agricultural Residues,0,0,0,0
GBR,2008,Liming,1387.72862153085,0,0,1387.72862153085
GBR,2008,Urea Application,161.952872249534,0,0,161.952872249534
GBR,2008,Other Carbon-containing Fertilizers,0,0,0,0
GBR,2008,Other Sources,3.10662942697365,9.45407284815604,0.42416854243267,365.86067627581
GBR,2009,Total Agriculture,1594.45788226832,1007.31914647296,51.9045346264917,42244.9878627869
GBR,2009,Enteric Fermentation,0,847.363330193056,0,21184.0832548264
GBR,2009,Manure Management,0,150.875053985349,9.91045937016322,6725.19324194236
GBR,2009,Rice cultivation,0,0,0,0
GBR,2009,Agricultural soils,0,0,41.5760824170045,12389.6725602673
GBR,2009,Prescribed Burning of Savannas,0,0,0,0
GBR,2009,Field Burning of Agricultural Residues,0,0,0,0
GBR,2009,Liming,1334.76030024375,0,0,1334.76030024375
GBR,2009,Urea Application,256.526450472115,0,0,256.526450472115
GBR,2009,Other Carbon-containing Fertilizers,0,0,0,0
GBR,2009,Other Sources,3.17113155245416,9.08076229455666,0.41799283932401,354.752055034926
GBR,2010,Total Agriculture,1530.12727325105,1014.5437232198,52.4893359676025,42535.5424720917
GBR,2010,Enteric Fermentation,0,852.780322488793,0,21319.5080622198
GBR,2010,Manure Management,0,153.028244809434,9.96812468411967,6796.20727610352
GBR,2010,Rice cultivation,0,0,0,0
GBR,2010,Agricultural soils,0,0,42.1121107242645,12549.4089958308
GBR,2010,Prescribed Burning of Savannas,0,0,0,0
GBR,2010,Field Burning of Agricultural Residues,0,0,0,0
GBR,2010,Liming,1270.79688537708,0,0,1270.79688537708
GBR,2010,Urea Application,256.101385254153,0,0,256.101385254153
GBR,2010,Other Carbon-containing Fertilizers,0,0,0,0
GBR,2010,Other Sources,3.22900261982132,8.73515592157464,0.40910055921832,343.519867306247
GBR,2011,Total Agriculture,1524.62318491149,1007.65791576495,52.8648925322762,42469.8090536535
GBR,2011,Enteric Fermentation,0,847.196429638528,0,21179.9107409632
GBR,2011,Manure Management,0,151.80799416565,9.76759007537927,6705.94169660427
GBR,2011,Rice cultivation,0,0,0,0
GBR,2011,Agricultural soils,0,0,42.6882621309062,12721.10211501
GBR,2011,Prescribed Burning of Savannas,0,0,0,0
GBR,2011,Field Burning of Agricultural Residues,0,0,0,0
GBR,2011,Liming,1224.88917803621,0,0,1224.88917803621
GBR,2011,Urea Application,296.463104141184,0,0,296.463104141184
GBR,2011,Other Carbon-containing Fertilizers,0,0,0,0
GBR,2011,Other Sources,3.27090273410031,8.65349196077136,0.40904032599074,341.502218898625
GBR,2012,Total Agriculture,1477.29719140161,1003.99344451891,52.2343736363191,42142.9766479976
GBR,2012,Enteric Fermentation,0,844.816683378789,0,21120.4170844697
GBR,2012,Manure Management,0,150.67491408637,9.6536499322222,6643.66053196148
GBR,2012,Rice cultivation,0,0,0,0
GBR,2012,Agricultural soils,0,0,42.1775295373781,12568.9038021387
GBR,2012,Prescribed Burning of Savannas,0,0,0,0
GBR,2012,Field Burning of Agricultural Residues,0,0,0,0
GBR,2012,Liming,1176.52589129529,0,0,1176.52589129529
GBR,2012,Urea Application,297.768429524026,0,0,297.768429524026
GBR,2012,Other Carbon-containing Fertilizers,0,0,0,0
GBR,2012,Other Sources,3.00287058230325,8.50184705375396,0.40319416671873,335.700908608334
GBR,2013,Total Agriculture,1314.31432508641,998.522648050437,52.4342549927434,41902.7885141849
GBR,2013,Enteric Fermentation,0,838.365893883596,0,20959.1473470899
GBR,2013,Manure Management,0,151.683638031882,9.63180742505951,6662.36956346477
GBR,2013,Rice cultivation,0,0,0,0
GBR,2013,Agricultural soils,0,0,42.3953136273824,12633.8034609599
GBR,2013,Prescribed Burning of Savannas,0,0,0,0
GBR,2013,Field Burning of Agricultural Residues,0,0,0,0
GBR,2013,Liming,1094.83845741191,0,0,1094.83845741191
GBR,2013,Urea Application,216.617428258949,0,0,216.617428258949
GBR,2013,Other Carbon-containing Fertilizers,0,0,0,0
GBR,2013,Other Sources,2.85843941555669,8.47311613495944,0.40713394030155,336.012256999405
GBR,2014,Total Agriculture,1389.32165949692,1024.84213866377,54.447636781725,43235.7708870453
GBR,2014,Enteric Fermentation,0,860.55307266425,0,21513.8268166063
GBR,2014,Manure Management,0,155.658664286359,9.68617725738808,6777.94742986062
GBR,2014,Rice cultivation,0,0,0,0
GBR,2014,Agricultural soils,0,0,44.3521872236232,13216.9517926397
GBR,2014,Prescribed Burning of Savannas,0,0,0,0
GBR,2014,Field Burning of Agricultural Residues,0,0,0,0
GBR,2014,Liming,1072.25621723422,0,0,1072.25621723422
GBR,2014,Urea Application,314.039495939575,0,0,314.039495939575
GBR,2014,Other Carbon-containing Fertilizers,0,0,0,0
GBR,2014,Other Sources,3.02594632312727,8.63040171316206,0.40927230071375,340.749134764876
GBR,2015,Total Agriculture,1372.47740772928,1028.93872211708,53.7708159076503,43119.648601136
GBR,2015,Enteric Fermentation,0,864.794086157842,0,21619.8521539461
GBR,2015,Manure Management,0,155.687230381577,9.66625102509933,6772.72356501901
GBR,2015,Rice cultivation,0,0,0,0
GBR,2015,Agricultural soils,0,0,43.7051991490966,13024.1493464308
GBR,2015,Prescribed Burning of Savannas,0,0,0,0
GBR,2015,Field Burning of Agricultural Residues,0,0,0,0
GBR,2015,Liming,1018.37431436981,0,0,1018.37431436981
GBR,2015,Urea Application,350.96658094074,0,0,350.96658094074
GBR,2015,Other Carbon-containing Fertilizers,0,0,0,0
GBR,2015,Other Sources,3.13651241872818,8.45740557765987,0.39936573345432,333.582640429612
GBR,2016,Total Agriculture,1376.6359638183,1025.05342858109,52.4519844416346,42633.6630419527
GBR,2016,Enteric Fermentation,0,862.601576912145,0,21565.0394228036
GBR,2016,Manure Management,0,154.043630916629,9.64372940423149,6724.92213537671
GBR,2016,Rice cultivation,0,0,0,0
GBR,2016,Agricultural soils,0,0,42.4120043535841,12638.7772973681
GBR,2016,Prescribed Burning of Savannas,0,0,0,0
GBR,2016,Field Burning of Agricultural Residues,0,0,0,0
GBR,2016,Liming,1016.35905273622,0,0,1016.35905273622
GBR,2016,Urea Application,357.109390294549,0,0,357.109390294549
GBR,2016,Other Carbon-containing Fertilizers,0,0,0,0
GBR,2016,Other Sources,3.16752078752586,8.40822075231844,0.39625068381899,331.455743373546
GBR,2017,Total Agriculture,1275.11509131953,1028.75372098679,53.6190739646571,42972.4421574571
GBR,2017,Enteric Fermentation,0,865.984854374423,0,21649.6213593606
GBR,2017,Manure Management,0,154.338075803747,9.60527494523809,6720.82382877462
GBR,2017,Rice cultivation,0,0,0,0
GBR,2017,Agricultural soils,0,0,43.611544543846,12996.2402740661
GBR,2017,Prescribed Burning of Savannas,0,0,0,0
GBR,2017,Field Burning of Agricultural Residues,0,0,0,0
GBR,2017,Liming,933.702990835764,0,0,933.702990835764
GBR,2017,Urea Application,338.282705755348,0,0,338.282705755348
GBR,2017,Other Carbon-containing Fertilizers,0,0,0,0
GBR,2017,Other Sources,3.12939472841858,8.43079080862197,0.40225447557301,333.770998664725
GBR,2018,Total Agriculture,1295.67018153339,1009.12308853376,52.9172088532176,42293.0756331362
GBR,2018,Enteric Fermentation,0,848.770238293587,0,21219.2559573397
GBR,2018,Manure Management,0,152.281222643667,9.48297588536446,6632.95737993029
GBR,2018,Rice cultivation,0,0,0,0
GBR,2018,Agricultural soils,0,0,43.0469307012968,12827.9853489864
GBR,2018,Prescribed Burning of Savannas,0,0,0,0
GBR,2018,Field Burning of Agricultural Residues,0,0,0,0
GBR,2018,Liming,983.063121106458,0,0,983.063121106458
GBR,2018,Urea Application,309.50212192723,0,0,309.50212192723
GBR,2018,Other Carbon-containing Fertilizers,0,0,0,0
GBR,2018,Other Sources,3.10493849969847,8.07162759650441,0.38730226655637,320.311703846107
GBR,2019,Total Agriculture,1444.8920360909,1010.62656282759,53.2270347908927,42572.2124744666
GBR,2019,Enteric Fermentation,0,849.464940335885,0,21236.6235083971
GBR,2019,Manure Management,0,153.014186820715,9.46724583823779,6646.59393031275
GBR,2019,Rice cultivation,0,0,0,0
GBR,2019,Agricultural soils,0,0,43.3684171493367,12923.7883105024
GBR,2019,Prescribed Burning of Savannas,0,0,0,0
