Cattle Type,Population,kg,VS,B0,IEF,CH4.kt,Type.A,Country,Year,Nitrogen excretion rate,Typical animal mass,Anarobic.Lagoon,Liquid.System,Daily.Spread,Solid.Storage,Pasture,Composting,Digester,Burned,Other,Total.N,Total.N.Vol,Total.N.Leaching,Direct.IEF,Indirect.IEF.Atmos,Indirect.IEF.Leaching,Direct.N2O,Indirect.N2O.Atmos,Indirect.N2O.Leaching,N2O.Vol.IEF,N2O.Runoff.IEF
growing cattle 1-2 years,3.462,480.0,2.94932396305232,0.18,5.19305166118429,0.01797834485102,Non-Dairy Cattle,MLT,2001,65.1702326280611,480,,,,225619.345358347,,,,,,225619.345358347,,,1.02410365558348,,,0.00354544685563,,,0.00546128874931144,0.000321433531042271
dairy cattle,,,,,,,Dairy Cattle,MLT,2002,,,,,,,,,,,,,,,,,,,,,0.00554996377876376,0.0003325796378007
non-dairy cattle,,,,,,,Non-Dairy Cattle,MLT,2002,,,,,,,,,,,,,,,,,,,,,0.00554996377876376,0.0003325796378007
dairy cows,8.033,550.0,8.15314165565514,0.24,19.14096760214864,0.15375939274806,Dairy Cattle,MLT,2002,155.071913499759,550,,,,1245692.68114356,,,,,,1245692.68114356,,,2.43684435499564,,,0.01957517070368,,,0.00554996377876376,0.0003325796378007
non-lactating cows,0.551,640.0,3.94543492042251,0.18,6.94696399049002,0.00382777715876,Non-Dairy Cattle,MLT,2002,72.4315217539168,640,,,,39909.7684864082,,,,,,39909.7684864082,,,1.13820962756806,,,0.00062715350479,,,0.00554996377876376,0.0003325796378007
bulls,0.199,630.0,3.43700874239216,0.18,6.05174751326633,0.00120429775514,Non-Dairy Cattle,MLT,2002,80.9238424069584,630,,,,16103.8446389847,,,,,,16103.8446389847,,,1.27166038070352,,,0.00025306041576,,,0.00554996377876376,0.0003325796378007
calves,4.998,200.0,0.73728074501336,0.18,1.29817444458984,0.00648827587406,Non-Dairy Cattle,MLT,2002,29.2909338718333,200,,,,146396.087491423,,,,,,146396.087491423,,,0.46028610369948,,,0.00230050994629,,,0.00554996377876376,0.0003325796378007
growing cattle 1-2 years,4.989,480.0,2.94932396305232,0.18,5.19305166118461,0.02590813473765,Non-Dairy Cattle,MLT,2002,65.1702326280611,480,,,,325134.290581397,,,,,,325134.290581397,,,1.02410365558429,,,0.00510925313771,,,0.00554996377876376,0.0003325796378007
dairy cattle,,,,,,,Dairy Cattle,MLT,2003,,,,,,,,,,,,,,,,,,,,,0.00558394709878037,0.000344440164615829
non-dairy cattle,,,,,,,Non-Dairy Cattle,MLT,2003,,,,,,,,,,,,,,,,,,,,,0.00558394709878037,0.000344440164615829
dairy cows,7.607,550.0,8.1517872289493,0.24,19.13778784166031,0.14558115211151,Dairy Cattle,MLT,2003,155.068666908334,550,,,,1179607.3491717,,,,,,1179607.3491717,,,2.43679333713159,,,0.01853668691556,,,0.00558394709878037,0.000344440164615829
non-lactating cows,0.391,640.0,3.94543492042251,0.18,6.94696399048593,0.00271626292028,Non-Dairy Cattle,MLT,2003,72.4315217539168,640,,,,28320.7250057815,,,,,,28320.7250057815,,,1.13820962757033,,,0.00044503996438,,,0.00558394709878037,0.000344440164615829
bulls,0.095,630.0,3.43700874239216,0.18,6.05174751326316,5.7491601376E-4,Non-Dairy Cattle,MLT,2003,80.9238424069584,630,,,,7687.76502866104,,,,,,7687.76502866104,,,1.27166038063158,,,0.00012080773616,,,0.00558394709878037,0.000344440164615829
calves,4.909,200.0,0.73728074501336,0.18,1.29817444458953,0.00637273834849,Non-Dairy Cattle,MLT,2003,29.2909338718333,200,,,,143789.19437683,,,,,,143789.19437683,,,0.46028610369933,,,0.00225954448306,,,0.00558394709878037,0.000344440164615829
growing cattle 1-2 years,4.938,480.0,2.94932396305232,0.18,5.19305166118469,0.02564328910293,Non-Dairy Cattle,MLT,2003,65.1702326280611,480,,,,321810.608717366,,,,,,321810.608717366,,,1.02410365558323,,,0.00505702385127,,,0.00558394709878037,0.000344440164615829
