Country,Year,Emission.Source,Description,Application,IEF,Emissions.kt,FracGASF,FracGASM,FracLEACH-(H),Emission
CYP,2012,Crop residues,N in crop residues returned to soils,1255269.852794,0.01,0.01972566911533,0.1,0.2,0,N2O
CYP,2012,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,6569.72501186778,0.00999999999992,0.0001032385359,0.1,0.2,0,N2O
CYP,2012,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,2012,Other,,,,,0.1,0.2,0,N2O
CYP,2012,Indirect N2O emissions,,,,0.06460520861584,0.1,0.2,0,N2O
CYP,2012,Atmospheric deposition,Volatilized N from agricultural inputs of N,4109762.36015314,0.01,0.06458197994526,0.1,0.2,0,N2O
CYP,2012,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,6569.72501186778,0.00225000000023,2.322867058e-05,0.1,0.2,0,N2O
CYP,2012,Urea,,748,0.20009722897423,0.5488,,,,CO2
CYP,2012,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,2013,Direct N2O emissions,,,,0.36274198128281,0.1,0.2,0,N2O
CYP,2013,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,7051000,0.01,0.11080142857143,0.1,0.2,0,N2O
CYP,2013,Organic N emissions,N input from organic N fertilizers to cropland and grassland,15007915.5497416,0.01,0.23583867292451,0.1,0.2,0,N2O
CYP,2013,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,2013,Crop residues,N in crop residues returned to soils,1015794.450376,0.01,0.01596248422019,0.1,0.2,0,N2O
CYP,2013,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,8870.6269705774,0.00999999999996,0.00013939556668,0.1,0.2,0,N2O
CYP,2013,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,2013,Other,,,,,0.1,0.2,0,N2O
CYP,2013,Indirect N2O emissions,,,,0.05827924144454,0.1,0.2,0,N2O
CYP,2013,Atmospheric deposition,Volatilized N from agricultural inputs of N,3706683.10994831,0.01,0.05824787744204,0.1,0.2,0,N2O
CYP,2013,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,8870.6269705774,0.00224999999978,3.13640025e-05,0.1,0.2,0,N2O
CYP,2013,Urea,,1078,0.19999156687468,0.7905,,,,CO2
CYP,2013,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,2014,Direct N2O emissions,,,,0.34383678298471,0.1,0.2,0,N2O
CYP,2014,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,6693000,0.01,0.10517571428571,0.1,0.2,0,N2O
CYP,2014,Organic N emissions,N input from organic N fertilizers to cropland and grassland,14672153.6288754,0.01,0.23056241416804,0.1,0.2,0,N2O
CYP,2014,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,2014,Crop residues,N in crop residues returned to soils,504197.395768,0.01,0.0079231019335,0.1,0.2,0,N2O
CYP,2014,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,11171.528929287,0.00999999999999,0.00017555259746,0.1,0.2,0,N2O
CYP,2014,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,2014,Other,,,,,0.1,0.2,0,N2O
CYP,2014,Indirect N2O emissions,,,,0.05666955359661,0.1,0.2,0,N2O
CYP,2014,Atmospheric deposition,Volatilized N from agricultural inputs of N,3603730.72577509,0.01,0.05663005426218,0.1,0.2,0,N2O
CYP,2014,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,11171.528929287,0.00225000000008,3.949933443e-05,0.1,0.2,0,N2O
CYP,2014,Urea,,555,0.2,0.407,,,,CO2
CYP,2014,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,2015,Direct N2O emissions,,,,0.37078811353244,0.1,0.2,0,N2O
CYP,2015,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,7533000,0.01,0.11837571428571,0.1,0.2,0,N2O
CYP,2015,Organic N emissions,N input from organic N fertilizers to cropland and grassland,14608031.8696318,0.01,0.22955478652279,0.1,0.2,0,N2O
CYP,2015,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,2015,Crop residues,N in crop residues returned to soils,1441102.924272,0.01,0.0226459030957,0.1,0.2,0,N2O
CYP,2015,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,13472.4308879966,0.01,0.00021170962824,0.1,0.2,0,N2O
CYP,2015,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,2015,Other,,,,,0.1,0.2,0,N2O
CYP,2015,Indirect N2O emissions,,,,0.05779616339948,0.1,0.2,0,N2O
CYP,2015,Atmospheric deposition,Volatilized N from agricultural inputs of N,3674906.37392636,0.01,0.05774852873313,0.1,0.2,0,N2O
CYP,2015,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,13472.4308879966,0.00224999999981,4.763466635e-05,0.1,0.2,0,N2O
CYP,2015,Urea,,543,0.2,0.3982,,,,CO2
CYP,2015,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,2016,Direct N2O emissions,,,,0.37433230720186,0.1,0.2,0,N2O
CYP,2016,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,8073000,0.01,0.12686142857143,0.1,0.2,0,N2O
CYP,2016,Organic N emissions,N input from organic N fertilizers to cropland and grassland,15204208.4932266,0.01,0.23892327632213,0.1,0.2,0,N2O
CYP,2016,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,2016,Crop residues,N in crop residues returned to soils,528164.9958634,0.01,0.00829973564928,0.1,0.2,0,N2O
CYP,2016,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,15773.3328467063,0.01000000000001,0.00024786665902,0.1,0.2,0,N2O
CYP,2016,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,2016,Other,,,,,0.1,0.2,0,N2O
CYP,2016,Indirect N2O emissions,,,,0.06052656811985,0.1,0.2,0,N2O
CYP,2016,Atmospheric deposition,Volatilized N from agricultural inputs of N,3848141.69864533,0.01,0.06047079812157,0.1,0.2,0,N2O
CYP,2016,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,15773.3328467063,0.00225000000002,5.576999828e-05,0.1,0.2,0,N2O
CYP,2016,Urea,,538,0.19972963839135,0.394,,,,CO2
CYP,2016,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,2017,Direct N2O emissions,,,,0.3840571737591,0.1,0.2,0,N2O
CYP,2017,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,7841000,0.01,0.12321571428571,0.1,0.2,0,N2O
CYP,2017,Organic N emissions,N input from organic N fertilizers to cropland and grassland,15803722.622795,0.01,0.24834421264392,0.1,0.2,0,N2O
CYP,2017,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,2017,Crop residues,N in crop residues returned to soils,777205.108888,0.01,0.01221322313967,0.1,0.2,0,N2O
CYP,2017,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,18074.2348054159,0.01000000000002,0.0002840236898,0.1,0.2,0,N2O
CYP,2017,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,2017,Other,,,,,0.1,0.2,0,N2O
CYP,2017,Indirect N2O emissions,,,,0.06205431928756,0.1,0.2,0,N2O
CYP,2017,Atmospheric deposition,Volatilized N from agricultural inputs of N,3944844.524559,0.01,0.06199041395736,0.1,0.2,0,N2O
CYP,2017,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,18074.2348054159,0.00224999999983,6.39053302e-05,0.1,0.2,0,N2O
CYP,2017,Urea,,570,0.2,0.418,,,,CO2
CYP,2017,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,2018,Direct N2O emissions,,,,0.38128947979728,0.1,0.2,0,N2O
CYP,2018,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,7824000,0.01,0.12294857142857,0.1,0.2,0,N2O
CYP,2018,Organic N emissions,N input from organic N fertilizers to cropland and grassland,15809338.372708,0.01,0.24843246014255,0.1,0.2,0,N2O
CYP,2018,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,2018,Crop residues,N in crop residues returned to soils,610162.477628,0.01,0.00958826750558,0.1,0.2,0,N2O
CYP,2018,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,20375.1367641255,0.01000000000003,0.00032018072058,0.1,0.2,0,N2O
CYP,2018,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,2018,Other,,,,,0.1,0.2,0,N2O
CYP,2018,Indirect N2O emissions,,,,0.0620533898335,0.1,0.2,0,N2O
CYP,2018,Atmospheric deposition,Volatilized N from agricultural inputs of N,3944267.6745416,0.01,0.06198134917137,0.1,0.2,0,N2O
CYP,2018,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,20375.1367641255,0.00224999999999,7.204066213e-05,0.1,0.2,0,N2O
CYP,2018,Urea,,304.7,0.2,0.22344666666667,,,,CO2
CYP,2018,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,2019,Direct N2O emissions,,,,0.39346328435685,0.1,0.2,0,N2O
CYP,2019,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,7800000,0.01,0.12257142857143,0.1,0.2,0,N2O
CYP,2019,Organic N emissions,N input from organic N fertilizers to cropland and grassland,16234665.8914415,0.01,0.25511617829408,0.1,0.2,0,N2O
CYP,2019,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,2019,Crop residues,N in crop residues returned to soils,981230.710726,0.01,0.01541933973998,0.1,0.2,0,N2O
CYP,2019,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,22676.0387228351,0.01000000000003,0.00035633775136,0.1,0.2,0,N2O
CYP,2019,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,2019,Other,,,,,0.1,0.2,0,N2O
CYP,2019,Indirect N2O emissions,,,,0.06336055451002,0.1,0.2,0,N2O
CYP,2019,Atmospheric deposition,Volatilized N from agricultural inputs of N,4026207.1782883,0.0100018031859,0.06328037851596,0.1,0.2,0,N2O
CYP,2019,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,22676.0387228351,0.00225000000012,8.017599406e-05,0.1,0.2,0,N2O
CYP,2019,Urea,,308,0.2,0.22586666666667,,,,CO2
CYP,2019,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,2020,Direct N2O emissions,,,,0.40324177387503,0.1,0.2,0,N2O
CYP,2020,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,7800000,0.01,0.12257142857143,0.1,0.2,0,N2O
CYP,2020,Organic N emissions,N input from organic N fertilizers to cropland and grassland,16839827.3324119,0.01,0.26462585808076,0.1,0.2,0,N2O
CYP,2020,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,2020,Crop residues,N in crop residues returned to soils,996035.8825902,0.01,0.0156519924407,0.1,0.2,0,N2O
CYP,2020,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,24976.9406815447,0.01000000000004,0.00039249478214,0.1,0.2,0,N2O
CYP,2020,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,2020,Other,,,,,0.1,0.2,0,N2O
CYP,2020,Indirect N2O emissions,,,,0.06527062579927,0.1,0.2,0,N2O
CYP,2020,Atmospheric deposition,Volatilized N from agricultural inputs of N,4147965.46648239,0.01,0.06518231447329,0.1,0.2,0,N2O
CYP,2020,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,24976.9406815447,0.00224999999997,8.831132598e-05,0.1,0.2,0,N2O
CYP,2020,Urea,,300,0.2,0.22,,,,CO2
CYP,2020,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,2021,Direct N2O emissions,,,,0.38652793925505,0.1,0.2,0,N2O
CYP,2021,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,6735000.20481421,0.01,0.10583571750422,0.1,0.2,0,N2O
CYP,2021,Organic N emissions,N input from organic N fertilizers to cropland and grassland,16913781.7928071,0.01,0.26578799960126,0.1,0.2,0,N2O
CYP,2021,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,2021,Crop residues,N in crop residues returned to soils,921208.02975,0.01,0.01447612618179,0.1,0.2,0,N2O
CYP,2021,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,27242.470677196,0.00999999999989,0.00042809596778,0.1,0.2,0,N2O
CYP,2021,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,2021,Other,,,,,0.1,0.2,0,N2O
CYP,2021,Indirect N2O emissions,,,,0.06383749326342,0.1,0.2,0,N2O
CYP,2021,Atmospheric deposition,Volatilized N from agricultural inputs of N,4056256.37904284,0.01,0.06374117167067,0.1,0.2,0,N2O
CYP,2021,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,27242.470677196,0.00224999999996,9.632159275e-05,0.1,0.2,0,N2O
CYP,2021,Urea,,407.5,0.2,0.29883333333333,,,,CO2
CYP,2021,Other carbon-containing fertlizers,,,,,,,,CO2
DNK,1990,Direct N2O emissions,,,,16.0213277013512,0.05298359735916,0.1824250028301,0.31297031816269,N2O
DNK,1990,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,400617658.29,0.01,6.29542034455714,0.05298359735916,0.1824250028301,0.31297031816269,N2O
DNK,1990,Organic N emissions,N input from organic N fertilizers to cropland and grassland,218149352.070241,0.01,3.42806124681807,0.05298359735916,0.1824250028301,0.31297031816269,N2O
DNK,1990,N from grazing animals,"N excretion on pasture, range and paddock",35537740.3402569,0.00414191849517,0.23130552341572,0.05298359735916,0.1824250028301,0.31297031816269,N2O
DNK,1990,Crop residues,N in crop residues returned to soils,168184586.502571,0.01,2.64290064504041,0.05298359735916,0.1824250028301,0.31297031816269,N2O
DNK,1990,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,43094663.3050524,0.01,0.67720185193654,0.05298359735916,0.1824250028301,0.31297031816269,N2O
DNK,1990,Organic Soils,Area of cultivated organic soils,216156.5875,8.08549649098641,2.74643808958333,0.05298359735916,0.1824250028301,0.31297031816269,N2O
DNK,1990,Other,Amount,,,,0.05298359735916,0.1824250028301,0.31297031816269,N2O
DNK,1990,Indirect N2O emissions,,,,4.62534603858144,0.05298359735916,0.1824250028301,0.31297031816269,N2O
DNK,1990,Atmospheric deposition,Volatilized N from agricultural inputs of N,80413688.5790679,0.01,1.26364367767107,0.05298359735916,0.1824250028301,0.31297031816269,N2O
DNK,1990,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,270709165.168153,0.00790244813999,3.36170236091037,0.05298359735916,0.1824250028301,0.31297031816269,N2O
DNK,1990,Urea,,20000,0.2,14.6666666666667,,,,CO2
DNK,1990,Other carbon-containing fertlizers,,349200,0.026,33.2904,,,,CO2
DNK,1991,Direct N2O emissions,,,,15.5820041522751,0.05137328174442,0.17411527746638,0.31497545224957,N2O
DNK,1991,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,395155138.45,0.01,6.20958074707143,0.05137328174442,0.17411527746638,0.31497545224957,N2O
DNK,1991,Organic N emissions,N input from organic N fertilizers to cropland and grassland,218325882.551828,0.01,3.43083529724301,0.05137328174442,0.17411527746638,0.31497545224957,N2O
DNK,1991,N from grazing animals,"N excretion on pasture, range and paddock",36229712.3294209,0.00413528832594,0.23543191013234,0.05137328174442,0.17411527746638,0.31497545224957,N2O
DNK,1991,Crop residues,N in crop residues returned to soils,160672315.784671,0.01,2.52485067661626,0.05137328174442,0.17411527746638,0.31497545224957,N2O
DNK,1991,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,29318821.9446173,0.01,0.46072434484399,0.05137328174442,0.17411527746638,0.31497545224957,N2O
DNK,1991,Organic Soils,Area of cultivated organic soils,214317.07,8.07811963095635,2.72058117636807,0.05137328174442,0.17411527746638,0.31497545224957,N2O
DNK,1991,Other,Amount,,,,0.05137328174442,0.17411527746638,0.31497545224957,N2O
DNK,1991,Indirect N2O emissions,,,,4.39757129410724,0.05137328174442,0.17411527746638,0.31497545224957,N2O
DNK,1991,Atmospheric deposition,Volatilized N from agricultural inputs of N,76332515.9620611,0.01,1.19951096511811,0.05137328174442,0.17411527746638,0.31497545224957,N2O
DNK,1991,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,264268466.702108,0.00770099181966,3.19806032898913,0.05137328174442,0.17411527746638,0.31497545224957,N2O
DNK,1991,Urea,,16000,0.2,11.7333333333333,,,,CO2
DNK,1991,Other carbon-containing fertlizers,,339600,0.026,32.3752,,,,CO2
DNK,1992,Direct N2O emissions,,,,14.9726285690631,0.05009007217744,0.16646124993743,0.32163518167694,N2O
DNK,1992,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,369786997.08,0.01,5.81093852554285,0.05009007217744,0.16646124993743,0.32163518167694,N2O
DNK,1992,Organic N emissions,N input from organic N fertilizers to cropland and grassland,219547293.153495,0.01,3.45002889241206,0.05009007217744,0.16646124993743,0.32163518167694,N2O
DNK,1992,N from grazing animals,"N excretion on pasture, range and paddock",36187092.0687653,0.00413640969498,0.23521871758993,0.05009007217744,0.16646124993743,0.32163518167694,N2O
DNK,1992,Crop residues,N in crop residues returned to soils,125683294.655958,0.01,1.97502320173648,0.05009007217744,0.16646124993743,0.32163518167694,N2O
DNK,1992,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,51337014.3672951,0.01,0.80672451148607,0.05009007217744,0.16646124993743,0.32163518167694,N2O
DNK,1992,Organic Soils,Area of cultivated organic soils,212474.5525,8.07064051163137,2.69469472029567,0.05009007217744,0.16646124993743,0.32163518167694,N2O
DNK,1992,Other,Amount,,,,0.05009007217744,0.16646124993743,0.32163518167694,N2O
DNK,1992,Indirect N2O emissions,,,,4.35164437964783,0.05009007217744,0.16646124993743,0.32163518167694,N2O
DNK,1992,Atmospheric deposition,Volatilized N from agricultural inputs of N,72019423.1848912,0.01,1.13173379290543,0.05009007217744,0.16646124993743,0.32163518167694,N2O
DNK,1992,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,257833881.299355,0.00794710919845,3.2199105867424,0.05009007217744,0.16646124993743,0.32163518167694,N2O
DNK,1992,Urea,,17200,0.2,12.6133333333333,,,,CO2
DNK,1992,Other carbon-containing fertlizers,,304200,0.026,29.0004,,,,CO2
DNK,1993,Direct N2O emissions,,,,14.4014173422973,0.05251410289028,0.15795637831698,0.32769685108711,N2O
DNK,1993,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,333110160.89,0.01,5.23458824255714,0.05251410289028,0.15795637831698,0.32769685108711,N2O
